,id,winning_team,blue_wards_placed,blue_wards_killed,blue_champions_killed,blue_elites_killed,blue_plates_destroyed,blue_turrets_destroyed,blue_total_gold,blue_average_level,blue_jungle_monsters_killed,blue_minions_killed,blue_first_blood,red_wards_placed,red_wards_killed,red_champions_killed,red_elites_killed,red_plates_destroyed,red_turrets_destroyed,red_total_gold,red_average_level,red_jungle_monsters_killed,red_minions_killed,red_first_blood,red_first_blodd
5360,NA1_4480310741,100,16,1,11,2,4,0,19713,7.4,73,216,1,13,1,4,0,2,0,15342,6.4,37,206,0,
5361,NA1_4475464393,200,13,1,2,0,1,0,13903,6.4,42,175,0,15,4,10,1,3,0,19443,7.2,65,227,0,1.0
5362,NA1_4474450149,200,14,5,8,1,1,0,17642,7.2,63,204,0,83,4,7,1,2,0,17095,7.0,60,225,0,1.0
5363,NA1_4474358299,200,38,4,1,0,2,0,15315,6.8,60,249,0,36,2,3,1,4,0,16427,7.2,64,246,0,1.0
5364,NA1_4474364294,200,15,3,2,1,0,0,14391,7.0,63,204,1,15,4,2,0,1,0,15547,6.8,73,234,0,
5365,NA1_4474343462,200,42,3,4,0,0,0,15871,6.6,36,201,0,51,2,12,0,3,0,19957,7.2,55,238,0,1.0
5366,NA1_4474321762,200,24,3,4,0,0,0,15411,6.8,64,171,0,8,6,10,0,4,0,18880,7.4,68,241,0,1.0
5367,NA1_4449458919,200,10,1,4,0,2,0,15452,7.0,67,220,0,22,1,5,1,1,0,16063,7.0,56,241,0,1.0
5368,NA1_4488499257,200,16,2,5,1,3,0,17580,7.0,71,257,1,16,1,4,1,0,0,16029,7.0,76,221,0,
5369,NA1_4488472322,100,40,1,6,1,1,0,16286,6.8,60,218,0,9,22,8,0,0,0,18223,7.4,48,260,0,1.0
5370,NA1_4488132713,100,14,5,8,1,4,0,16967,7.6,57,207,1,20,3,5,0,4,0,16669,7.4,45,218,0,
5371,NA1_4488090501,100,11,2,7,0,1,0,17064,7.0,64,205,1,12,2,6,0,3,0,16559,6.8,64,222,0,
5372,NA1_4488060621,100,16,5,8,0,2,0,18158,7.0,60,235,0,19,2,4,1,1,0,15547,6.8,60,210,0,1.0
5373,NA1_4486719939,100,36,2,6,1,1,0,16849,7.2,58,215,0,36,2,2,1,1,0,15373,6.8,65,229,0,1.0
5374,NA1_4486672652,200,16,1,2,1,3,0,15873,6.6,64,223,0,61,2,8,1,2,0,17013,6.8,56,201,0,1.0
5375,NA1_4486640188,200,18,2,4,1,3,0,16261,7.0,52,242,1,18,2,4,0,1,0,15691,7.0,60,213,0,
5376,NA1_4486476508,200,14,2,8,0,3,0,18909,7.0,51,249,1,11,3,6,1,3,0,16978,6.8,64,199,0,
5377,NA1_4486440917,200,12,4,6,0,5,0,17932,7.0,44,253,0,14,1,7,0,2,0,17506,6.8,52,234,0,1.0
5378,NA1_4476592888,100,15,2,6,0,0,0,17506,7.2,64,236,1,17,4,2,0,0,0,15396,7.0,72,227,0,
5379,NA1_4476557449,200,11,3,3,0,1,0,16524,7.2,58,255,0,16,3,9,1,1,0,17718,7.2,55,208,0,1.0
5380,NA1_4476513729,100,22,4,7,1,5,0,18940,7.0,56,222,1,20,3,5,0,1,0,15192,6.6,48,200,0,
5381,NA1_4476520425,100,84,0,7,0,4,0,17360,7.0,48,240,1,13,0,0,1,0,0,13250,6.8,64,202,0,
5382,NA1_4476473632,100,15,3,5,0,1,0,16619,7.2,55,250,0,15,0,7,0,2,0,17227,7.4,56,227,0,1.0
5383,NA1_4476414799,200,8,2,3,0,0,0,14230,7.0,50,193,0,16,0,7,1,4,0,17505,7.0,56,207,0,1.0
5384,NA1_4476401288,100,13,3,6,0,4,0,17405,6.6,51,220,1,17,1,2,0,1,0,15257,7.0,68,236,0,
5385,NA1_4476347849,100,95,2,4,0,2,0,15921,7.0,71,209,0,13,4,3,0,1,0,15422,7.2,51,225,0,1.0
5386,NA1_4476363994,100,16,2,4,0,1,0,15462,6.6,55,228,1,13,1,4,0,2,0,15229,6.4,64,208,0,
5387,NA1_4475979729,100,10,3,4,1,2,0,16129,7.0,61,219,0,17,2,8,0,2,0,16743,7.0,54,198,0,1.0
5390,NA1_4506666331,100,13,5,6,2,2,0,17390,7.2,64,222,0,14,4,8,0,2,0,18678,6.8,47,211,0,1.0
5392,NA1_4506030883,100,0,0,0,0,0,0,2520,1.0,0,1,0,1,0,0,0,0,0,2500,1.0,0,0,0,
5394,NA1_4505299003,100,13,3,4,2,1,0,17364,7.2,60,244,1,12,1,2,0,2,0,15523,7.2,72,228,0,
5395,NA1_4504842825,200,14,3,6,1,0,0,16783,6.8,64,195,0,15,1,11,1,4,0,18260,6.6,32,176,0,1.0
5396,NA1_4504793510,200,17,4,7,0,3,0,18018,6.8,72,213,1,34,4,6,1,3,0,17120,6.8,60,204,0,
5397,NA1_4502931447,200,14,1,5,0,0,0,16510,7.2,43,250,1,16,0,4,1,0,0,15615,7.0,64,222,0,
5398,NA1_4478034498,200,13,3,7,0,2,0,16187,7.0,60,168,0,38,3,10,1,3,0,18894,7.4,59,227,0,1.0
5399,NA1_4478041278,200,15,8,2,0,0,0,14340,6.4,40,213,1,28,5,12,2,5,0,20430,7.4,67,224,0,
5400,NA1_4477720396,100,12,2,8,0,1,0,17577,7.0,67,192,1,84,1,9,1,3,0,18157,7.2,48,220,0,
5401,NA1_4477699767,200,12,0,1,0,1,0,13839,6.4,62,182,0,14,2,8,1,5,0,18219,7.0,68,214,0,1.0
5402,NA1_4477686516,200,19,2,4,2,2,0,16342,7.2,70,214,1,18,3,2,0,0,0,15549,7.4,60,249,0,
5403,NA1_4477655824,200,18,4,8,1,4,0,16991,6.8,37,193,0,12,2,9,0,1,0,17277,6.6,44,181,0,1.0
5404,NA1_4477684024,100,53,14,9,2,3,0,17342,7.0,52,186,1,38,0,2,0,2,0,14654,6.8,64,211,0,
5405,NA1_4477643152,200,15,1,10,1,0,0,16866,6.6,51,156,1,14,3,9,0,7,0,18694,7.4,67,217,0,
5406,NA1_4477670327,200,23,1,3,0,1,0,14833,6.2,52,177,1,15,2,14,1,6,0,20755,7.8,55,229,0,
5407,NA1_4477598009,200,10,3,10,0,2,0,17895,6.4,60,199,1,62,2,13,1,5,1,20114,6.8,40,168,0,
5408,NA1_4487972000,200,16,3,3,0,2,0,15560,6.8,44,219,0,66,1,4,0,0,0,15086,7.2,55,225,0,1.0
5409,NA1_4487946032,200,14,2,1,0,1,0,13941,6.4,40,202,0,32,2,8,0,2,0,17538,7.0,63,230,0,1.0
5410,NA1_4486264989,100,14,1,3,0,2,0,14252,6.2,55,161,0,13,3,8,1,4,0,17801,7.0,52,239,0,1.0
5411,NA1_4486236835,200,13,7,7,1,1,0,17712,6.8,48,195,1,20,1,9,1,4,0,18563,7.0,48,219,0,
5412,NA1_4486176815,200,18,1,8,0,1,0,16871,6.6,52,186,0,24,1,9,1,2,0,17821,6.8,63,171,0,1.0
5414,NA1_4484366025,100,13,2,3,0,1,0,15230,6.8,52,210,0,17,3,6,1,1,0,16825,7.0,62,222,0,1.0
5415,NA1_4484307230,200,13,4,4,0,0,0,15282,6.8,56,209,1,19,3,4,1,1,0,15494,6.6,56,213,0,
5416,NA1_4484108044,200,10,2,3,0,0,0,14687,6.6,49,201,0,16,1,7,1,0,0,15974,7.0,55,200,0,1.0
5417,NA1_4484050060,100,10,2,1,0,2,0,15290,6.8,60,241,0,19,0,3,1,0,0,15148,6.6,68,186,0,1.0
5418,NA1_4471943345,100,15,1,6,0,2,0,16644,6.8,52,218,1,18,4,3,1,3,0,16135,7.0,67,202,0,
5419,NA1_4471895351,200,12,6,7,0,2,0,16335,6.8,48,175,0,82,2,3,1,1,0,14978,6.6,52,193,0,1.0
5420,NA1_4471835288,100,29,2,9,1,3,0,17970,6.6,32,218,1,60,2,7,1,1,0,16863,7.0,63,172,0,
5421,NA1_4471782794,100,48,4,6,1,2,0,16901,7.0,61,208,1,17,2,11,1,3,0,18661,7.2,63,213,0,
5422,NA1_4471738327,200,12,0,2,0,0,0,13702,6.4,47,194,1,19,2,9,1,3,0,18650,7.0,54,223,0,
5423,NA1_4471724263,200,61,18,6,0,1,0,16727,7.4,58,230,0,41,7,7,0,2,0,18698,7.4,76,254,0,1.0
5424,NA1_4471721176,100,14,1,8,0,3,0,18232,7.4,68,227,1,10,1,4,1,0,0,15231,6.8,59,197,0,
5425,NA1_4471674214,200,55,1,8,1,3,0,18013,7.0,56,214,1,11,2,4,1,3,0,15429,6.6,44,226,0,
5426,NA1_4471618413,100,13,1,10,0,3,0,19135,7.0,49,236,1,38,1,5,0,1,0,17088,6.6,56,204,0,
5427,NA1_4471605890,200,11,4,7,0,1,0,17261,7.0,60,237,1,15,5,13,0,3,0,20616,7.2,56,232,0,
5428,NA1_4490133889,100,9,2,8,1,4,0,18697,7.2,60,228,1,11,0,7,0,0,0,16931,7.0,64,184,0,
5429,NA1_4490092834,200,11,1,1,1,1,0,14836,7.0,56,218,1,45,2,1,0,1,0,14409,7.0,73,213,0,
5430,NA1_4490048030,100,15,5,13,1,3,0,19612,7.0,65,196,1,15,3,6,1,2,0,17320,7.0,44,242,0,
5431,NA1_4490002734,100,12,2,8,1,1,0,17754,7.0,56,202,1,14,2,4,0,3,0,15881,6.8,56,216,0,
5432,NA1_4489972266,100,17,4,8,1,3,0,18066,7.2,72,227,1,119,6,8,0,0,0,17446,7.0,61,210,0,
5434,NA1_4489851511,200,23,1,7,1,1,0,16321,6.6,36,212,1,22,1,14,0,2,0,19814,7.6,83,224,0,
5435,NA1_4489823736,200,12,4,6,2,1,0,16454,7.0,72,199,1,16,2,4,0,2,0,16032,6.8,64,214,0,
5436,NA1_4486795017,100,17,3,7,1,3,0,16656,6.0,48,169,0,15,3,10,1,4,0,18308,6.8,61,169,0,1.0
5437,NA1_4486767533,100,14,3,10,0,2,0,18441,7.2,63,200,1,14,4,5,0,1,0,15965,6.8,48,211,0,
5438,NA1_4498048078,200,20,2,2,0,2,0,14998,6.6,64,188,1,18,1,13,1,7,1,21248,7.8,56,229,0,
5439,NA1_4498010419,200,66,3,9,0,0,0,17757,7.2,64,192,0,15,6,2,0,2,0,16655,7.0,68,247,0,1.0
5440,NA1_4497966720,100,26,2,7,0,4,0,18103,7.2,56,243,1,82,3,1,1,3,0,14833,6.8,44,223,0,
5442,NA1_4423449779,100,18,9,11,0,0,0,20129,7.2,48,227,1,31,1,3,0,2,0,13973,7.0,45,190,0,
5443,NA1_4423341343,200,12,4,7,1,0,0,17462,6.6,56,224,1,11,5,5,0,2,0,16592,6.8,64,213,0,
5444,NA1_4423304835,200,59,0,12,0,0,0,19457,7.2,36,214,0,40,1,9,0,3,0,17842,7.2,56,210,0,1.0
5445,NA1_4423222263,100,15,3,7,0,1,0,17020,7.4,47,246,0,15,3,8,1,2,0,17821,6.8,52,213,0,1.0
5446,NA1_4423177897,100,11,3,10,1,1,0,19709,7.4,67,244,1,21,2,5,0,1,0,15707,6.4,44,208,0,
5447,NA1_4423182563,200,16,3,5,0,2,0,16018,6.6,51,206,0,21,3,12,1,0,0,19252,7.0,58,221,0,1.0
5448,NA1_4476389366,200,13,1,5,0,0,0,15160,6.4,48,166,1,14,2,11,0,3,0,19364,7.4,67,240,0,
5449,NA1_4476385047,100,17,3,5,1,1,0,17377,7.0,48,255,0,18,2,7,0,1,0,17607,7.2,59,237,0,1.0
5450,NA1_4476401305,100,16,3,7,1,4,0,18730,7.6,72,245,0,55,3,3,0,1,0,16734,7.0,64,226,0,1.0
5451,NA1_4465533563,100,17,2,6,0,1,0,16718,7.4,59,240,0,16,3,2,1,0,0,14583,7.0,60,218,0,1.0
5452,NA1_4465539829,200,15,1,5,2,0,0,15359,6.8,58,172,0,16,2,11,0,3,0,18943,7.2,50,211,0,1.0
5453,NA1_4465505183,200,16,0,1,1,0,0,14369,7.0,57,215,1,84,2,2,0,4,0,16348,7.0,71,247,0,
5454,NA1_4465510558,100,16,2,4,1,4,0,17435,7.2,56,266,1,16,5,3,1,0,0,14961,7.2,64,225,0,
5455,NA1_4465407619,100,15,3,11,0,5,0,19315,7.4,63,220,1,10,2,7,0,4,0,17143,7.2,52,223,0,
5456,NA1_4465431685,200,24,1,11,0,0,0,17635,6.8,40,192,1,26,1,10,1,3,0,18725,7.4,57,208,0,
5457,NA1_4465378910,100,17,3,6,1,1,0,17165,6.8,79,221,1,104,2,7,0,3,0,17515,6.8,44,214,0,
5458,NA1_4492461508,200,11,1,2,0,0,0,14697,6.8,64,213,0,13,2,8,1,2,0,18775,7.2,72,221,0,1.0
5460,NA1_4492424661,200,20,2,5,0,2,0,15553,6.8,52,188,1,61,2,11,1,2,0,18011,7.4,56,192,0,
5461,NA1_4492415580,200,9,2,2,0,0,0,13186,5.6,33,161,1,11,3,14,2,11,1,23730,7.6,91,232,0,
5462,NA1_4492410016,200,15,1,5,0,0,0,15533,6.4,36,196,1,89,1,10,0,3,0,17942,7.2,47,214,0,
5463,NA1_4492388607,200,14,1,8,0,1,0,17351,6.8,56,214,1,15,3,10,2,3,0,19235,6.8,61,176,0,
5464,NA1_4492386899,100,12,3,11,1,4,0,19440,7.0,53,237,1,14,0,0,0,2,0,13411,6.2,54,196,0,
5465,NA1_4491818672,100,12,3,7,0,5,0,17749,7.2,49,238,1,12,1,3,0,0,0,15098,6.8,56,197,0,
5466,NA1_4491799890,100,12,3,9,1,5,0,19605,7.0,62,237,1,10,0,2,0,0,0,13671,6.6,43,178,0,
5467,NA1_4491762884,100,14,5,4,0,2,0,16684,7.0,64,262,0,21,4,7,2,2,0,17774,6.6,64,229,0,1.0
5468,NA1_4490937085,100,15,6,7,1,6,0,18291,7.2,61,244,1,13,1,2,0,0,0,14564,6.8,50,229,0,
5469,NA1_4490897315,200,17,2,3,0,4,0,15989,6.6,49,237,1,14,4,1,1,0,0,14118,6.8,66,221,0,
5470,NA1_4487723480,100,17,0,12,0,3,0,20688,7.6,72,255,1,15,2,4,1,2,0,17049,7.2,56,236,0,
5471,NA1_4487714309,100,140,0,11,1,5,0,19562,7.2,52,228,1,34,4,4,0,0,0,14954,6.6,52,183,0,
5472,NA1_4487713737,100,16,7,20,1,7,0,22271,7.0,52,204,0,15,3,9,0,0,0,16676,6.2,27,190,0,1.0
5473,NA1_4487690662,100,14,2,9,0,6,1,19496,7.2,68,209,1,9,3,8,0,2,0,15439,6.4,27,206,0,
5474,NA1_4487682004,200,17,4,4,0,1,0,16745,6.8,57,242,1,17,3,7,1,0,0,17658,7.0,52,237,0,
5475,NA1_4487661959,200,9,0,6,1,6,1,17460,6.6,56,190,0,19,1,14,0,6,0,20313,7.0,38,217,0,1.0
5476,NA1_4485256682,200,21,0,3,0,3,0,14793,6.4,67,174,0,16,3,8,0,3,0,18429,7.0,52,236,0,1.0
5477,NA1_4485223583,100,40,3,7,1,5,1,17893,6.6,47,190,0,39,6,9,1,4,0,18762,7.0,60,199,0,1.0
5478,NA1_4492734083,200,19,1,4,0,0,0,15968,7.0,60,198,1,13,3,7,1,0,0,16337,7.4,60,222,0,
5479,NA1_4492696755,200,16,0,3,1,2,0,15842,7.2,53,209,1,15,6,1,0,0,0,14155,6.8,60,215,0,
5480,NA1_4492645624,200,13,2,8,2,1,0,17485,7.0,69,201,1,11,2,9,0,2,0,17880,7.0,58,212,0,
5481,NA1_4492292722,200,13,0,4,0,1,0,15619,6.6,68,201,1,20,2,8,2,1,0,17345,7.0,60,221,0,
5482,NA1_4492285727,200,15,1,4,0,1,0,16263,7.2,57,220,0,16,2,10,1,3,0,19911,7.4,69,256,0,1.0
5483,NA1_4492279452,200,15,1,6,1,0,0,15974,6.6,50,177,1,16,3,9,1,3,0,19173,7.4,72,227,0,
5485,NA1_4492235690,100,39,0,11,0,2,0,18183,6.4,50,196,1,32,4,10,1,3,0,19814,7.0,47,216,0,
5486,NA1_4492209367,100,37,4,7,2,0,0,17962,6.8,61,195,1,37,3,6,0,5,0,17796,7.0,60,241,0,
5487,NA1_4492194995,100,18,2,8,1,3,0,18591,7.0,54,245,1,12,8,2,0,0,0,14508,6.8,56,229,0,
5490,NA1_4506465106,100,14,0,8,0,2,0,17924,7.2,60,198,1,25,1,10,1,2,0,17559,7.0,52,177,0,
5491,NA1_4505782222,200,18,1,5,2,3,0,17182,7.2,83,208,0,16,3,4,0,0,0,15383,6.8,56,233,0,1.0
5494,NA1_4505728200,100,17,1,8,1,3,0,18047,7.4,64,260,1,16,2,3,0,0,0,14656,6.6,52,193,0,
5495,NA1_4505725134,100,15,2,14,1,3,0,20988,7.8,68,229,0,15,6,4,0,0,0,15727,7.0,59,196,0,1.0
5496,NA1_4505703858,200,13,3,13,1,3,0,20240,7.6,61,260,1,15,0,6,1,2,0,17737,7.0,58,196,0,
5497,NA1_4505685967,100,12,4,12,0,1,0,18489,7.4,68,209,1,14,1,5,1,2,0,16365,6.8,62,208,0,
5498,NA1_4477029992,100,20,4,8,1,4,0,18618,7.2,60,255,1,17,5,5,0,0,0,15403,6.8,54,207,0,
5499,NA1_4476567013,200,13,0,5,1,2,0,17277,7.0,64,248,1,12,1,5,1,0,0,15881,6.8,44,205,0,
5500,NA1_4476580822,200,15,2,5,0,3,0,15582,6.8,44,198,1,13,2,6,1,4,0,17152,7.2,64,209,0,
5501,NA1_4476504863,100,17,1,5,0,0,0,16427,6.8,58,213,1,14,2,6,2,0,0,16818,6.8,68,192,0,
5502,NA1_4476468662,100,27,6,14,0,2,0,20607,6.8,63,234,0,16,6,7,0,1,0,16240,6.2,40,192,0,1.0
5503,NA1_4476483910,200,9,3,4,1,5,1,16973,7.0,64,213,0,15,3,4,1,1,0,16204,6.8,60,239,0,1.0
5504,NA1_4476415330,200,16,3,5,1,5,0,16584,7.2,48,200,1,12,3,4,0,1,0,15418,6.8,56,197,0,
5505,NA1_4476392457,100,14,1,3,0,1,0,15962,7.2,57,221,0,11,0,4,0,1,0,15946,6.8,64,221,0,1.0
5506,NA1_4476328836,100,53,5,10,0,0,0,18440,7.4,80,223,1,21,5,9,1,4,0,18899,7.2,39,228,0,
5507,NA1_4476370683,200,14,0,7,0,2,0,16617,6.8,40,196,0,18,4,9,1,4,0,18283,7.0,59,220,0,1.0
5508,NA1_4504933296,200,16,1,7,0,1,0,16534,6.6,67,152,0,17,2,17,2,5,0,21631,7.2,43,227,0,1.0
5510,NA1_4504739675,200,14,1,8,0,1,0,16240,6.6,56,190,0,15,4,15,0,4,0,21804,7.0,56,233,0,1.0
5511,NA1_4504712179,100,15,2,6,1,3,0,17594,7.4,76,248,0,13,2,8,1,1,0,16853,6.8,48,198,0,1.0
5512,NA1_4504676627,100,16,1,9,2,2,0,19343,7.4,54,239,1,12,4,5,0,0,0,16459,6.8,52,244,0,
5513,NA1_4504615811,100,17,4,5,1,0,0,15783,7.0,48,225,0,16,2,10,0,3,0,18990,7.0,52,231,0,1.0
5514,NA1_4504578358,200,25,3,5,0,1,0,15851,7.0,48,204,0,17,6,8,0,1,0,18211,7.0,52,230,0,1.0
5515,NA1_4504555835,100,13,3,6,1,3,0,17164,7.0,63,207,1,27,1,4,1,0,0,15177,7.2,69,202,0,
5516,NA1_4504528985,100,11,1,8,0,3,0,17100,6.8,72,202,0,33,3,5,0,2,0,16752,6.8,48,218,0,1.0
5517,NA1_4492849566,200,27,3,6,1,1,0,17886,7.0,62,204,0,13,4,13,1,2,0,19467,7.4,52,207,0,1.0
5518,NA1_4498435432,100,14,3,5,1,1,0,16223,6.8,52,216,0,16,2,6,0,4,0,17348,6.8,56,218,0,1.0
5519,NA1_4498039183,200,13,2,4,2,0,0,16284,7.0,68,216,1,13,5,8,0,2,0,17047,7.0,36,216,0,
5520,NA1_4496090776,200,13,0,9,0,0,0,17628,6.2,31,182,0,15,2,16,2,6,0,22890,7.4,72,240,0,1.0
5521,NA1_4486185200,200,17,1,7,0,2,0,18166,7.0,54,228,0,32,7,11,2,1,0,18976,6.8,55,182,0,1.0
5522,NA1_4480591802,200,10,0,9,0,1,0,16924,6.8,48,219,1,23,1,5,1,0,0,15334,6.8,41,193,0,
5523,NA1_4474334292,200,14,0,5,1,1,0,15916,6.6,45,222,0,12,4,4,1,2,0,16169,7.0,53,221,0,1.0
5524,NA1_4468503207,100,14,4,7,0,3,0,17213,7.0,50,236,0,12,5,6,1,3,0,16844,7.2,72,223,0,1.0
5525,NA1_4461938976,200,52,1,8,0,3,0,17671,7.2,68,221,0,13,1,4,1,2,0,15880,6.6,56,207,0,1.0
5526,NA1_4457020888,200,23,2,10,0,4,0,18763,7.0,54,228,1,18,1,4,0,0,0,15316,6.4,55,181,0,
5527,NA1_4441362415,100,16,3,5,1,4,0,16131,7.0,46,180,0,19,7,9,1,4,0,18910,7.2,62,238,0,1.0
5528,NA1_4504040436,200,12,2,8,0,5,0,18573,7.0,68,229,1,24,0,9,0,3,0,18693,6.8,52,215,0,
5529,NA1_4503997676,200,12,2,3,0,0,0,15012,7.0,68,208,1,12,1,6,1,3,0,17613,7.4,60,230,0,
5530,NA1_4503816394,100,8,1,2,1,0,0,14075,6.2,60,182,0,19,0,7,1,1,0,17306,7.2,63,209,0,1.0
5531,NA1_4503780402,100,39,3,3,2,1,0,15685,7.0,72,206,0,16,12,6,0,4,0,17499,7.2,72,226,0,1.0
5532,NA1_4503752671,100,33,3,7,1,1,0,17349,7.0,71,219,0,14,2,7,1,3,0,17420,7.2,68,213,0,1.0
5533,NA1_4503092610,200,11,0,2,0,1,0,14634,7.2,68,209,0,16,0,5,2,1,0,16580,6.8,60,216,0,1.0
5534,NA1_4503061330,200,14,2,4,0,1,0,16115,6.6,52,212,1,16,2,9,1,1,0,17308,7.2,52,204,0,
5535,NA1_4503030771,100,13,0,8,1,3,0,17677,6.8,32,215,0,17,0,12,0,2,0,19234,7.4,48,213,0,1.0
5536,NA1_4502856681,200,15,3,15,1,3,0,20095,7.6,57,199,1,16,3,8,0,3,0,17302,6.8,35,197,0,
5537,NA1_4502826691,100,10,2,7,2,2,0,16798,7.2,48,228,1,10,1,7,0,4,0,17421,7.4,60,250,0,
5538,NA1_4477778316,200,16,1,4,0,2,0,15951,6.8,52,222,0,12,3,9,1,2,0,18061,7.0,52,219,0,1.0
5539,NA1_4476832745,200,12,5,7,0,1,0,17202,6.8,52,197,0,18,2,9,1,6,0,19102,7.2,64,227,0,1.0
5540,NA1_4476799584,200,13,1,2,0,4,0,16070,7.2,68,222,0,15,0,7,1,1,0,16462,6.6,48,176,0,1.0
5541,NA1_4472459272,100,14,5,6,0,3,0,17046,7.0,56,235,1,16,2,4,1,0,0,16122,6.8,60,249,0,
5542,NA1_4472443361,100,16,2,5,0,0,0,16269,6.8,61,223,1,92,2,3,2,3,0,15388,6.8,60,216,0,
5543,NA1_4472405185,100,14,0,9,1,6,1,19093,7.4,56,245,1,12,1,3,0,0,0,15042,6.8,47,215,0,
5544,NA1_4472391818,100,17,2,6,1,3,0,17890,7.2,72,231,0,36,1,4,0,2,0,14883,6.8,56,215,0,1.0
5545,NA1_4472321631,200,45,0,6,0,1,0,16409,6.8,52,196,0,20,2,12,0,3,0,19942,7.0,68,189,0,1.0
5546,NA1_4472160753,200,14,2,6,0,2,0,16419,7.0,44,217,0,12,0,9,2,1,0,17552,7.0,52,206,0,1.0
5547,NA1_4471995882,200,30,0,10,0,3,0,18724,6.8,66,191,1,15,3,7,0,1,0,17040,6.6,42,212,0,
5548,NA1_4501902672,200,15,2,7,1,3,0,18045,6.8,60,203,0,12,2,8,1,1,0,16971,6.8,55,221,0,1.0
5549,NA1_4501837889,200,33,3,7,0,0,0,16520,6.8,68,195,0,32,0,11,1,2,0,18854,7.0,48,221,0,1.0
5550,NA1_4470723163,200,13,1,5,0,3,0,16747,7.0,52,218,1,12,1,6,2,5,0,16955,6.6,49,203,0,
5551,NA1_4457078992,100,48,4,7,0,4,0,17475,7.2,58,240,1,16,1,2,0,3,0,14998,7.0,43,237,0,
5552,NA1_4457075736,200,12,0,2,0,1,0,14787,6.6,57,203,0,14,2,9,2,0,0,17004,7.2,55,218,0,1.0
5553,NA1_4457090587,200,41,0,8,0,0,0,17943,7.2,60,218,1,18,0,9,1,4,0,18411,7.2,68,233,0,
5554,NA1_4457036626,100,48,4,6,0,2,0,16013,6.4,48,183,1,16,0,4,0,2,0,15349,6.6,40,204,0,
5555,NA1_4442222687,200,14,0,2,1,0,0,16166,7.0,52,260,1,12,3,5,1,3,0,16526,7.2,68,240,0,
5556,NA1_4442139466,200,9,1,3,0,3,0,16240,7.0,56,242,0,57,2,12,1,2,0,20098,7.4,60,226,0,1.0
5557,NA1_4384147763,100,16,2,7,1,5,0,17964,6.8,61,217,1,12,5,9,0,3,0,18346,6.8,62,203,0,
5558,NA1_4483306548,200,13,1,7,0,4,0,17245,7.0,50,213,0,12,1,6,1,0,0,16454,7.0,64,215,0,1.0
5559,NA1_4483259136,200,16,2,5,0,6,1,18477,7.2,58,253,0,15,0,5,0,0,0,14647,7.0,49,184,0,1.0
5560,NA1_4483209937,100,16,1,6,0,3,0,17038,6.8,50,200,1,17,3,11,0,0,0,17994,7.2,44,214,0,
5561,NA1_4483181971,200,16,4,4,0,0,0,15959,6.8,53,222,0,25,2,17,2,2,0,21685,7.0,60,218,0,1.0
5562,NA1_4483143330,100,18,2,10,0,2,0,18009,7.0,56,198,1,66,2,4,0,1,0,16104,6.8,46,219,0,
5563,NA1_4483120829,100,17,5,9,0,0,0,17809,6.8,56,160,0,16,2,13,0,10,0,22353,7.6,76,250,0,1.0
5564,NA1_4483090904,100,15,0,9,0,1,0,17562,7.2,68,219,1,11,2,7,0,2,0,17581,7.0,63,232,0,
5565,NA1_4482922641,100,19,4,8,1,5,0,18779,6.8,57,210,0,16,3,9,0,2,0,18362,6.8,57,209,0,1.0
5566,NA1_4482106299,100,18,2,13,0,1,0,19227,7.0,39,207,1,16,0,9,0,1,0,16606,6.6,68,198,0,
5567,NA1_4482067677,200,17,0,9,1,4,0,18913,6.6,44,204,1,20,3,14,1,1,0,19260,6.4,51,161,0,
5568,NA1_4488166642,100,17,3,17,1,4,0,20732,6.8,44,213,1,9,2,6,0,2,0,15410,6.4,52,198,0,
5569,NA1_4487562495,100,16,1,5,0,3,0,17083,7.0,48,221,1,12,4,3,1,1,0,15761,7.4,68,213,0,
5570,NA1_4487528378,200,22,4,3,0,1,0,15420,7.0,72,217,0,16,3,3,0,2,0,15695,6.8,56,202,0,1.0
5571,NA1_4487273176,100,13,0,9,1,4,0,17793,7.0,56,186,1,14,2,3,1,1,0,14440,6.6,55,193,0,
5572,NA1_4487238076,200,17,4,12,0,1,0,19799,7.2,43,205,0,15,5,8,1,2,0,17942,7.2,74,206,0,1.0
5573,NA1_4487194341,200,17,5,6,0,1,0,16804,6.8,32,214,1,19,6,7,1,2,0,18152,7.0,77,218,0,
5574,NA1_4487162654,100,15,3,6,1,1,0,16395,6.8,56,222,0,14,2,6,0,1,0,16085,6.4,52,228,0,1.0
5575,NA1_4487134422,100,13,1,3,1,2,0,15619,6.8,60,228,1,10,4,10,1,1,0,17322,7.4,56,216,0,
5576,NA1_4486803796,200,14,3,9,1,1,0,16514,7.2,52,181,1,68,2,6,1,3,0,17735,7.0,45,193,0,
5577,NA1_4486769518,100,15,0,7,1,0,0,16383,7.0,68,213,1,15,1,2,1,0,0,14614,6.8,44,229,0,
5578,NA1_4487561764,200,16,0,8,1,5,0,18058,7.4,69,187,1,15,2,8,1,4,0,18182,7.4,80,220,0,
5579,NA1_4461722221,200,24,3,7,0,2,0,17178,7.0,52,224,0,12,1,10,0,4,0,19240,7.2,52,239,0,1.0
5580,NA1_4461699125,100,23,0,12,2,4,0,19909,7.0,60,202,1,11,4,8,0,0,0,16255,6.2,36,185,0,
